ID,validFrom,validTo,longitude,latitude,name,description,image,number,orderBy,isKidFriendly,isElderlyFriendly,isStrollerFriendly,hasVisited,hasToilet,hasFood,groupFilterStampings,groupSize,totalGroupStampings,stampedUserIds,stampedUsers,heroImageUrl,imageCaption
dccd0e7b-d49d-4e71-9631-49a49a4b7e87,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.610770000000002,51.64226,Helenenruh Zorge,Die Helenenruh (550 m ü. NN) liegt am Wiedaer Hüttenweg zwischen Wieda und Zorge.,,160,160,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/160-helenenruh-zorge.jpg,[Helenenruh](https://commons.wikimedia.org/wiki/File:Helenenruh.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
e8f572d0-4df1-4918-9340-9c483909f999,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.554079999999999,51.65653,Stöberhai,Der Stöberhai ist mit 720 m der höchste Berg im Südharz. Er liegt zwischen Wieda und der Odertalsperre.,,159,159,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/159-stoeberhai.jpg,[Stöberhai](https://commons.wikimedia.org/wiki/File:St%C3%B6berhai.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
4444a5f2-0eef-4df5-9fbc-bb8aca184b71,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.52494999999999,51.63829,Hassenstein,Der Hassenstein (560 m ü. NN) liegt oberhalb der Odertalsperre bei Bad Lauterberg. Hier befindet sich eine Schutzhütte mit Aussichtspunkt.,,158,158,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/158-hassenstein.jpg,[Aussicht Hassenstein](https://commons.wikimedia.org/wiki/File:Aussicht_Hassenstein.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
f452b2b7-b64d-48f1-8661-140dbe997969,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.595739999999978,51.69071,Kapellenfleck,Der Kapellenfleck liegt zwischen Braunlage und Wieda am Kaiserweg.,,157,157,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/157-kappellenfleck.jpg,[Kapellenfleck](https://commons.wikimedia.org/wiki/File:Kapellenfleck.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
1b9be2c4-cd74-4ab8-96e2-030b19ca3b06,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.61868000000004,51.75643,Wurmberg-Baude,"Die Wurmberg-Baude liegt auf dem 971 m hohen Wurmberg, dem höchsten Berg Niedersachsens und zweithöchsten im Harz. Sie befindet sich etwa 3 km nördlich von Braunlage. Der Stempelkasten der Harzer Wandernadel ist direkt an der Wurmbergalm auf dem Gipfel angebracht.",,156,156,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/156-wurmberg-baude.jpg,[Wurmbergbaude](https://commons.wikimedia.org/wiki/File:Wurmbergbaude.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
679f8552-6e52-4ebd-a8db-cf155e4e6452,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.538070000000062,51.72925,Rehberger Grabenhaus,Das Rehberger Grabenhaus liegt etwa 2 km nördlich von Sankt Andreasberg am Südhang des Rehbergs. Es befindet sich auf rund 680 m Höhe und ist ein historisches Ausflugslokal.,,155,155,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/155-rehberger-grabenhaus.jpg,[Rehberger Grabenhaus](https://commons.wikimedia.org/wiki/File:Rehberger_Grabenhaus.jpg) von Der ursprünglich hochladende Benutzer war [Hejkal](https://en.wikipedia.org/wiki/de:User:Hejkal) in der [Wikipedia auf Deutsch](https://en.wikipedia.org/wiki/de:) unter Lizenz [CC BY-SA 2.0 de](https://creativecommons.org/licenses/by-sa/2.0/de/deed.en)
f9bbaab7-2b38-4c78-b1a0-416c82a3f68b,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.511359999999968,51.73224,Dreibrodestein,Die Dreibrodesteine sind drei große Granitblöcke zwischen Sankt Andreasberg und Sonnenberg. Sie entstanden durch Wollsackverwitterung.,,154,154,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/154-dreibrodestein.jpg,[Dreibrodesteine bei Sankt Andreasberg](https://commons.wikimedia.org/wiki/File:Dreibrodesteine_bei_Sankt_Andreasberg.jpg) von [Ogmios](https://commons.wikimedia.org/wiki/User:Ogmios) unter Lizenz [CC0](http://creativecommons.org/publicdomain/zero/1.0/deed.en)
62e7dafb-b854-4836-8b73-b9a9e6dad13c,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.44259999999997,51.64342,Knollenkreuz,Das Knollenkreuz (480 m ü. NN) ist eine Wegkreuzung zwischen Bad Lauterberg und dem Großen Knollen (HWN 150). Der Stempelkasten befindet sich vor der harztypischen Hütte „Hentschelköte“. Ein guter Ausgangspunkt ist der Wanderparkplatz in der Lutterstraße am Ortsrand von Bad Lauterberg.,,152,152,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/152-knollenkreuz.jpg,[Knollenkreuz](https://commons.wikimedia.org/wiki/File:Knollenkreuz.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
103c2b60-d442-4a0d-a284-cf54e1a90cc2,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.408930000000055,51.62885,Ruine Scharzfels,Die Ruine Scharzfels liegt auf einem 150 Meter hohen Dolomitfelsen über dem Odertal bei Barbis. Sie stammt aus dem 12. Jahrhundert und wurde 1761 zerstört. Heute sind nur noch Ruinen erhalten.,,151,151,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/151-ruine-scharzfels.jpg,[ScharzfelsBarbis](https://commons.wikimedia.org/wiki/File:ScharzfelsBarbis.jpg) von [Kassandro](https://commons.wikimedia.org/wiki/User:Kassandro) unter Lizenz [CC BY-SA 3.0](https://creativecommons.org/licenses/by-sa/3.0)
ef229c40-d735-41d9-90ed-d44d9f35d4a4,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.430119999999988,51.6674,Großer Knollen,Der Große Knollen ist ein 687 Meter hoher Berg im Südharz bei Herzberg am Harz. Er war einst ein Vulkan und zählt heute zu den höchsten Erhebungen der Region. Auf seinem Gipfel befindet sich die Stempelstelle 150 der Harzer Wandernadel.,,150,150,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/150-grosser-knollen.jpg,[GrosserKnollenGipfel](https://commons.wikimedia.org/wiki/File:GrosserKnollenGipfel.jpg) von User [Kassandro](https://de.wikipedia.org/wiki/User:Kassandro) on [de.wikipedia](https://de.wikipedia.org) unter Lizenz [CC BY-SA 3.0](http://creativecommons.org/licenses/by-sa/3.0/)
796261ea-45d9-4c91-9794-f1b0765decef,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.475670000000036,51.79513,Kleine Oker,"Der Naturmythenpfad liegt im Nationalpark Harz, etwa 750 Meter von der Jugendherberge Braunlage entfernt. Der 4 km lange Rundweg führt durch die Natur und bietet an zehn interaktiven Stationen Einblicke in Mythen und Sagen. Die Stempelstelle befindet sich in der Nähe des malerischen Silberteichs.",,149,149,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/148-naturmythenpfad-nph.jpg,[SilberteichAndreasbergerSteg](https://commons.wikimedia.org/wiki/File:SilberteichAndreasbergerSteg.jpg) von [Kassandro](https://commons.wikimedia.org/wiki/User:Kassandro) unter Lizenz [CC BY-SA 3.0](https://creativecommons.org/licenses/by-sa/3.0)
32b374ec-f5a6-4297-9f8d-c537f2eadabf,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.581879999999956,51.72311,Naturmythenpfad (NPH),"Der Naturmythenpfad liegt im Nationalpark Harz, etwa 750 Meter von der Jugendherberge Braunlage entfernt. Der 4 km lange Rundweg führt durch die Natur und bietet an zehn interaktiven Stationen Einblicke in Mythen und Sagen. Die Stempelstelle befindet sich in der Nähe des malerischen Silberteichs.",,148,148,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/148-naturmythenpfad-nph.jpg,[SilberteichAndreasbergerSteg](https://commons.wikimedia.org/wiki/File:SilberteichAndreasbergerSteg.jpg) von [Kassandro](https://commons.wikimedia.org/wiki/User:Kassandro) unter Lizenz [CC BY-SA 3.0](https://creativecommons.org/licenses/by-sa/3.0)
47beb885-aaca-40c5-86a9-109dd40061f7,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.398339999999962,51.75382,Eleonorenblick,"Der Eleonorenblick (Stempelstelle 147) ist ein malerischer Rastplatz mit Schutzhütte und bietet eine herrliche Aussicht auf Riefensbeek, Kamschlacken und den Sösestausee.",,147,147,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/147-eleonorenblick.jpg,[Eleonorenblick](https://commons.wikimedia.org/wiki/File:Eleonorenblick.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
863c81a0-60be-4517-bbca-e086c41f5d7b,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.445730000000026,51.7626,Großes Wehr,"Das Große Wehr liegt zwischen der Hammersteinklippe an der Stieglitzecke und dem Sperberhaier Dammhaus. Hier beginnt der 4,1 km lange Morgenbrodtsthaler Graben, der Wasser von der Großen Söse und dem Morgenbrodtsbach zum Dammgraben leitet.",,146,146,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/146-grosses-wehr.jpg,[Morgenbrodtshütte](https://commons.wikimedia.org/wiki/File:Morgenbrodtsh%C3%BCtte.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
5492c96c-e2f1-4b75-b746-53858bf3d97a,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.387830000000008,51.7771,Schmidts-Denkmal,"Das Schmidts-Denkmal liegt auf 607 m Höhe zwischen dem Parkplatz Polsterberg bei Clausthal-Zellerfeld und dem Ort Kammschlacken. Es erinnert an den königlichen Feldjäger August Schmidt, der am 2. Juni 1849 von zwei Wilddieben überfallen und tödlich verletzt wurde. Schwer verwundet schleppte er sich nach Kammschlacken, wo er acht Tage später verstarb. Seine Kollegen errichteten an der Stelle des Überfalls dieses Denkmal.",,145,145,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/145-schmidts-denkmal.jpg,[Schmidts-Denkmal](https://commons.wikimedia.org/wiki/File:Schmidts-Denkmal.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
f5d04127-486d-4c84-a79e-926da4911e2b,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.40336000000002,51.72814,Hanskühnenburg,"Die Hanskühnenburg liegt auf 811 m Höhe im Nationalpark Harz, zwischen Osterode, Riefensbeek und Sieber. Sie ist eine bewirtschaftete Bergbaude mit Aussichtsturm und beherbergt die Stempelstelle 144 der Harzer Wandernadel.",,144,144,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/144-hanskuehnenburg.jpg,[HanskünenburgTurm](https://commons.wikimedia.org/wiki/File:HanskuehnenburgTurm.jpg) von Der ursprünglich hochladende Benutzer war [Kassandro](https://en.wikipedia.org/wiki/de:User:Kassandro) in der [Wikipedia auf Deutsch](https://en.wikipedia.org/wiki/de:) unter Lizenz [CC BY-SA 3.0](http://creativecommons.org/licenses/by-sa/3.0/)
d68cbd57-f23e-44e7-9618-0bbee7e10294,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.336260000000038,51.72322,Köte Schindelkopf,Die Köte Schindelkopf liegt auf 550 m Höhe südwestlich des Acker-Höhenzugs bei Osterode am Harz. Von hier bietet sich ein Blick auf die Sösetalsperre und das südliche Harzvorland.,,143,143,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/143-koete-schindelkopf.jpg,[Köte Schindelkopf](https://commons.wikimedia.org/wiki/File:K%C3%B6te_Schindelkopf.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
0e3c0617-ae24-4128-971d-b0d2ac50b063,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.279040000000009,51.89504,Mandolinenhütte,Die Mandolinenhütte liegt oberhalb des Ochsentals zwischen Lautenthal und dem Innerste-Stausee. Von hier bietet sich ein herausragender Ausblick auf den Stausee. Neben der Hütte befindet sich ein Aussichtspunkt mit einem angedeuteten Steinway-Flügel und einer kleinen Sitzgruppe.,,142,142,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/142-mandolinenhuette.jpg,[Aussichtspunkt Mandolinenhütte](https://commons.wikimedia.org/wiki/File:Aussichtspunkt_Mandolinenh%C3%BCtte.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
5a45e39c-bb23-4e2a-bd3a-34aac64906dc,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.286078453063967,51.784759559219346,Oberer Hahnebalzer Teich,Der Obere Hahnebalzer Teich liegt nahe Clausthal-Zellerfeld im Harz. Er gehört zum UNESCO-Weltkulturerbe Oberharzer Wasserregal.,,141,141,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/141-Oberer-Hahnebalzer-Teich.jpg,[Oberer Hahnebalzer Teich](https://commons.wikimedia.org/wiki/File:Oberer_Hahnebalzer_Teich.jpg) von [FB1969](https://commons.wikimedia.org/wiki/User:FB1969) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
8d6a69ad-5b1c-4465-83b6-578c330499e4,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.30147999999997,51.7462,Eselsplatz,"Der Eselsplatz liegt am Harzer Hexenstieg auf dem ""Hundscher Weg"" zwischen Lerbach und der Sösetalsperre.",,140,140,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/140-eselsplatz.jpg,[Eselsplatz](https://commons.wikimedia.org/wiki/File:Eselsplatz.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
11773905-bc38-488c-a26b-24f9219e5ad2,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.313830000000053,51.76632,Kuckholzklippe,Die Kuckholzklippe liegt zwischen Lerbach und Buntenbock. Auf ihr steht ein 15 m hoher Aussichtsturm aus Stahlfachwerk. Von der Plattform bietet sich ein weiter Blick über den Harz und das Vorland.,,139,139,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/139-kuckholzklippe.jpg,[Kuckholzklippe Aussichtsturm](https://commons.wikimedia.org/wiki/File:Kuckholzklippe_Aussichtsturm.jpg) von [B.Thomas95](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 3.0](https://creativecommons.org/licenses/by-sa/3.0)
ba46e59a-6438-44db-a364-f830b1485ec7,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.355230000000006,51.76677,Braunseck,": Das Braunseck, auch ""Buntenbocker Bahnhof"" genannt, ist eine Wegkreuzung zwischen Buntenbock und Riefensbeek. Hier sollte einst eine Eisenbahnlinie entstehen, die jedoch nie realisiert wurde. Heute befindet sich dort eine Schutzhütte mit dem Stempelkasten 138 der Harzer Wandernadel.",,138,138,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/138-braunseck.jpg,[Braunseck](https://commons.wikimedia.org/wiki/File:Braunseck.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
309ae0f7-08ce-4b39-88ee-4e457cfe56bf,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.350999999999999,51.77606,Bärenbrucher Teich,Der Bärenbrucher Teich liegt östlich von Buntenbock bei Clausthal-Zellerfeld. Er gehört zum Oberharzer Wasserregal und stammt aus dem 17. Jahrhundert. Heute fließt sein Wasser über den Überlauf in den Ziegenberger Teich.,,137,137,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/137-baerenbrucher-teich.jpg,[Bärenbrucher Teich](https://commons.wikimedia.org/wiki/File:B%C3%A4renbrucher_Teich.jpg) von [Benutzer:JuTe CLZ](https://de.wikipedia.org/wiki/Benutzer:JuTe_CLZ) unter Lizenz Public domain
25b59ec4-3d95-45c8-a62e-0c7f6c1a14ee,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.586419999999976,51.78772,Eckersprung,"Der Eckersprung liegt auf 890 m Höhe im Nationalpark Harz. Hier entspringt die Ecker. Die Stempelstelle 136 befindet sich direkt am Goetheweg, der vom Torfhaus leicht ansteigend zum Brocken führt.",,136,136,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/136-eckersprung.jpg,[Schutzhütte Eckersprung](https://commons.wikimedia.org/wiki/File:Schutzh%C3%BCtte_Eckersprung.jpg) von [Frank Hebestreit](https://commons.wikimedia.org/w/index.php?title=User:Frank_Hebestreit&action=edit&redlink=1) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
b922318b-72f6-4a89-9156-9a306615bae3,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.48783000000003,51.80347,Förster-Ludewig-Platz,Der Förster-Ludewig-Platz liegt idyllisch am Dammgraben zwischen Altenau und Torfhaus.,,133,133,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/133-foerster-ludewig-platz.jpg,[Förster-Ludewig-Platz](https://commons.wikimedia.org/wiki/File:F%C3%B6rster-Ludewig-Platz.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
10f4a936-d821-47ef-8c61-24a958b39b63,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.445580000000064,51.80594,"Schwarzenberg, Köte Brockenblick",Die Stempelstelle 132 der Harzer Wandernadel befindet sich auf dem 540 Meter hohen Schwarzenberg oberhalb von Altenau. Von hier bietet sich ein Panoramablick über Altenau bis zum Brocken.,,132,132,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/132-schwarzenberg-koete-brockenblick.jpg,[Schwarzenberg Altenau](https://commons.wikimedia.org/wiki/File:Schwarzenberg_Altenau.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
f5467328-5bf9-4b36-8636-f74e8aace33f,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.275730000000067,51.79208,Kaysereiche (Schutzhütte),"Die Kaysereiche liegt zwischen Bad Grund und Buntenbock. Sie wurde nach Oberförster Kayser benannt, der von 1862 bis 1882 das Forstamt Grund leitete. Er förderte den Kurort Bad Grund durch das Anlegen von Wanderwegen.",,131,131,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/131-kaysereiche-schutzhuette.jpg,[Kaysereiche Bad Grund](https://commons.wikimedia.org/wiki/File:Kaysereiche_Bad_Grund.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
1c511fdb-0d41-4fcf-9adc-f26a958ee444,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.245200000000068,51.81987,Iberger Albertturm,Der Iberger Albertturm steht auf dem Iberg (563 m ü. NN) zwischen Bad Grund und Wildemann.,,130,130,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/130-iberger-albertturm.jpg,[Iberger Albertturm](https://commons.wikimedia.org/wiki/File:Iberger_Albertturm.jpg) von Hejkal unter Lizenz [CC BY-SA 2.0 de](https://creativecommons.org/licenses/by-sa/2.0/de/deed.en)
336c71aa-c352-4191-b54c-afe53a8584e9,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.22503000000006,51.81926,Hütte im WeltWald Harz,"Die Stempelstelle 129 der Harzer Wandernadel befindet sich im WeltWald Harz bei Bad Grund. Auf rund 65 Hektar präsentieren sich über 600 Baum- und Straucharten aus Nordamerika, Asien und Europa. 12 Kilometer beschilderte Naturwege laden zum Entdecken ein. Der Eintritt ist frei.",,129,129,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/129-huette-im-weltwald-harz.jpg,[Hütte am Arboretum](https://commons.wikimedia.org/wiki/File:H%C3%BCtte_am_Arboretum.JPG) von [JuTe CLZ](https://de.wikipedia.org/wiki/Benutzer:JuTe_CLZ) unter Lizenz Copyrighted free use
3b8f9f10-9894-45f3-8b57-9a9b25df20f5,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.377430000000004,51.78573,Huttaler Widerwaage,"Die Huttaler Widerwaage liegt im Huttal, östlich von Clausthal-Zellerfeld. Sie ist Teil des Oberharzer Wasserregals und wurde zwischen 1763 und 1776 erbaut. Das Bauwerk reguliert den Wasserfluss zwischen dem Huttal und dem Hirschler Teich.",,128,128,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/128-huttaler-widerwaage.jpg,[Stempelstelle 128 klein](https://commons.wikimedia.org/wiki/File:Stempelsstelle_128_klein.jpg) von [Frank Hebestreit](https://commons.wikimedia.org/w/index.php?title=User:Frank_Hebestreit&action=edit&redlink=1) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
0ef5fa0f-f4b2-4980-9f97-40c7c2dd5270,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.388879999999972,51.79791,"Weppner Hütte, Jägersbleeker Teich","Der Jägersbleeker Teich liegt zwischen Clausthal-Zellerfeld und dem Sperberhaier Dammhaus. Er gehört zum Oberharzer Wasserregal, dient der Trinkwassergewinnung und steht unter Biotopschutz. Am Ende des Staudamms steht die nach Forstamtmann August Weppner benannte Schutzhütte mit der Stempelstelle 127.",,127,127,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/127-weppner-huette-jaegersbleeker-teich.jpg,[Jaegersbleeker Teich 030](https://commons.wikimedia.org/wiki/File:Jaegersbleeker_Teich_030.jpg) von Sarkana unter Lizenz [FAL](http://artlibre.org/licence/lal/en)
501e3727-741b-42af-8c1b-58740abfb6db,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.37981000000002,51.83702,"Lochstein, Oberer Schalker Graben",Die Stempelstelle 126 der Harzer Wandernadel befindet sich am Oberen Schalker Graben zwischen Festenburg und Clausthal-Zellerfeld.,,126,126,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/126-lochstein-oberer-schalker-graben.jpg,[Lochstein am Oberen Schalker Graben](https://commons.wikimedia.org/wiki/File:Lochstein_am_Oberen_Schalker_Graben.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
8c2b8133-c582-4989-b8fb-574066c78e65,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.382290000000012,51.84882,Schalker Turm,"Der Schalker Turm liegt auf dem 762 Meter hohen Berg Schalke bei Clausthal-Zellerfeld. Die Stempelstelle 125 befindet sich in einer Schutzhütte neben dem Turm. Aktuell ist der Turm bis voraussichtlich Sommer 2025 gesperrt, jedoch bleibt die Stempelstelle zugänglich.",,125,125,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/125-schalker-turm.jpg,[SchalkeGipfel](https://commons.wikimedia.org/wiki/File:SchalkeGipfel.jpg) von [Kassandro](https://commons.wikimedia.org/wiki/User:Kassandro) unter Lizenz [CC BY-SA 3.0](http://creativecommons.org/licenses/by-sa/3.0/)
7b06efbc-f189-4108-a0d4-9ba98add822e,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.423469999999952,51.84091,Köte am Heidenstieg,Die Köte am Heidenstieg liegt im Wald oberhalb von Schulenberg im Oberharz.,,124,124,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/124-koete-am-heidenstieg.jpg,[Köte am Heidenstieg](https://commons.wikimedia.org/wiki/File:K%C3%B6te_am_Heidensteig.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
3b0039d8-2ddf-4456-8173-bdcdbc026625,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.562400000000025,51.71627,Gaststätte Rinderstall,Die Gaststätte Rinderstall liegt zwischen Braunlage und Sankt Andreasberg im idyllischen Odertal. Sie ist Stempelstelle 123 der Harzer Wandernadel.,,123,123,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/123-gaststaette-rinderstall.jpg,[Gaststätte Rinderstall](https://commons.wikimedia.org/wiki/File:Gastst%C3%A4tte_Rinderstall.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
507cd8a5-62ff-4724-932e-6443a5be7415,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.592579999999998,51.87532,Kreuz des deutschen Ostens,Das Kreuz des deutschen Ostens steht auf den Uhlenklippen südöstlich von Bad Harzburg. Es erinnert an die Vertreibung Deutscher nach dem Zweiten Weltkrieg. Von hier bietet sich ein beeindruckender Blick auf die Stadt und das Nordharz-Vorland.,,122,122,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/122-kreuz-des-deutschen-ostens.jpg,[OstkreuzHarzburg](https://commons.wikimedia.org/wiki/File:OstkreuzHarzburg.jpg) von [Kassandro](https://commons.wikimedia.org/wiki/User:Kassandro) unter Lizenz [CC BY-SA 3.0](https://creativecommons.org/licenses/by-sa/3.0)
