ID;longitude;latitude;name;description
8788ab93-997d-413a-bd5e-be8c1e8444c5;10.282181;51.908292;Camping Innerstetalsperre;Sehr schöner, preiswerter Campingplatz direkt am Innerstestausee. Wohnwagen können direkt am Stausee stehen. Wohnmobile stehen etwas weiter oberhalb. PKWs müssen draußen stehen wegen dem Gewässerschutz. Brötchenservice am Platz. Sanitäranlagen sind ordentlich und sauber. Duschen mit Duschmützen. Dauer der Dusche ist sehr gut. Platzwart, Dauercamper und Gäste sind alle super nett und sehr freundlich. Selten so offene und freundliche Menschen auf einem Campingplatz erlebt. Reservierung ist von Vorteil.
5ce2f051-86f0-464c-84e0-f7addfea7e6a;10.410354;51.933822;Goslar - Carl-Zeiß-Straße;Gasspender im Globus BauMarkt. 24/24 verfügbar.
505dd82d-3c09-403d-bc92-308c534ba3e5;10.517576;51.593249;Bad Sachsa - 1 Am Kirchplatz;In einem kleinem Dorf, direkt an der Kirche, Spielplatz direkt in der Nähe. Für Mobile bis max 7 Metern, Kleiner Dorfladen
8de39913-3a63-49cf-8089-be7c7dcdd1d5;10.693476;51.695271;Sorge - Ebersbachstraße;Parkplatz ohne Installation. Die Harzbahn fährt direkt daran vorbei. Vom Parkplatz kann man zum Grenzmuseum. Ebenso Starten von hier Wanderwege. Im Winter gibt es Loipen. Für eine Nacht ist es Ok.
76f3d828-dcc4-489f-be60-2bbc2b0c5ecf;10.298998;51.916327;Langelsheim - 17 Innerstetal;Nachts  war es sehr ruhig. Platz ist für ca 10 Autos.  Ein paar Minuten Fußweg  und man ist am Wasser, wo auch das Baden erlaubt ist. für eine Nacht  war es ok
b03c38cf-d2bf-4ff5-8b09-fd64b05ce984;10.670442;51.854702;Ilsenburg (Harz;Wohnmobilstellplatz, Super. Am Waldrand. Wanderweg in Reichweite. Zugang und Ausgang (mit Token) durch Schranke. Zum Verlassen muss man einchecken.
57626b52-9cb8-4042-a3e9-ec45e2fac157;10.25577;51.61971;Hattorf am Harz - ;Parkplatz direkt an der B27
c856e409-bcc1-407a-9e76-ed6000a9b1ee;10.184505;51.851528;Seesen - 1 Am Sweenhof;Parkplatz des Sportplatzes neben einer Grundschule. Am Ortsrand schön ruhig gelegen. Am Wochenende eine Nacht schön ruhig gestanden, da keine Schule.
e15477c6-0f63-4f9b-9bce-6e1b59c32baf;10.341778;51.929829;Langelsheim - 8A Kropskamp;Tausch der grauen Propangas möglich
ab4a5e08-9c6f-49c2-ae26-ada4140914cc;10.6679;51.657101;Camping Bärenbache;Campingplatz mit separat angelegtem Stellplatz für Wohnmobile. Sehr ruhiger Ort. Brötchenservice. Beheiztes Waldschwimmbad. Zzgl. Gästebeitrag (Kurtaxe) 
7baafae7-87fa-4c97-98c9-4b2864b954a6;10.649301;51.641916;Campingplatz im Waldwinkel;Campingplatz im Waldwinkel! Camping, Strom, Dienstleistungen und Duschen inklusive. Waschmaschine, Trockner. Pool nebenan, nicht zu teuer.
fb537d46-d111-4026-bf90-583431561568;10.7236;51.743443;Elend - 1 Mandelholz;Ruhiger Hotelparkplatz. Bei Google auch als Caravanparkplatz bezeichnet.  See direkt neben dem Parkplatz.  Für eine Nacht definitiv in Ordnung
13552340-e4e7-4d24-8850-d104a95c4683;10.70343;51.691926;Sorge - 13 Benneckensteiner Straße;Wanderparkplatz in der Nähe des Bahnhofs, nachts ruhig. Kein Service. Leicht abschüssig.
3777b973-899f-40fb-bf93-fdec423e8781;10.211861;51.885603;Seesen - 1 Granestraße;Gekennzeichnete Parkplätze direkt am Kurpark.
513f0768-d039-41b7-bb7e-7b0a5652d6b0;10.309911;51.590978;Rhumequelle;Wanderparkplatz an der Rhumequelle. Eine der größten Quellen in Europa 
ea9e0935-b8df-4808-85ec-a73a2b9a4d17;10.731513;51.770748;Wernigerode - K1354;Großer Parkplatz am Bahnhof der Harzer Schmalspurbahn "Drei Annen Hohne". Parkgebühr am Automaten von 8:00 bis 20:00 Uhr, wird für 24 h ausgedruckt. Keine Verbotsschilder für Camper. Ob Übernachtungen erlaubt sind, ist unklar, wird aber offenbar geduldet. Tagsüber mäßiger Fahrlärm von der nahegelegenen Straße, dem Bahnhof und den an- und abreisenden Touristen. Bei schönem Wetter hier spätestens um 10:00 Uhr. Für eine Nacht ok. Guter Ausgangspunkt für Wanderungen u. A. Zum Leistenfelsen und für Fahrten mit der Brockenbahn.
09bf1035-cd56-4af7-92d9-39dfd24544ae;10.7311;51.744701;Elend - B27;Kleiner, gut frequentierter Parkplatz ohne direkten Blick auf die Staumauer. Ein Großteil des Parkplatzes liegt am Hang. Kein Wassersport möglich Schwimmen verboten. Viele Wanderwege in der Nähe. Königshütte / Harzdamm in Mandelholz Öffentliche Toiletten sind von April bis Oktober zwischen 08:00 und 20:00 Uhr geöffnet. Kein Mülleimer vor Ort. Ein Haus ist in Sicht.
c8aa4176-6400-4bfa-b04e-49def0cf3d65;10.568987;51.591486;Bad Sachsa - 1 Sachsensteinstraße;ausgewiesene Stellfläche auf dem Edeka Parkplatz, ca. 1000 Meter in die Stadt, 100 Meter zu Edeka / Bäcker.
73c28fdc-fb94-4a2a-84d8-74852857bb80;10.62726;51.61409;Walkenried - 1 Schäferwiese;Schöner kleiner Stellplatz, direkt an einem kleinen Fluss, für kleine und große Wanderungen perfekt. Keine Schilder oder ein Verbot! Bitte Müll und sonstige Hinterlassenschaften mitnehmen.
2969587d-5579-459f-8def-1e4cdca95a71;10.648089;51.894532;Bad Harzburg - 37 Blankenburger Straße;Wanderparkplatz an Ende einer Sackgasse/Wohngebiet direkt am Waldrand. Nicht ganz gerade... Für Fahrzeuge bis 6,00m-6,40m ok. Nur ein paar Meter neben der ehemaligen innerdeutschen Grenze.
12d73a23-cfa6-42a2-9cc8-74663df210a2;10.7211;51.696701;Tanne - 36 Bodetalstraße;Ruhiger, ebener Parkplatz im Ort, an der Bode. Schöner Ausgangspunkt für Wanderungen.
a1b32215-d604-466d-9a3c-9e73fa0ab69e;10.742105;51.771678;Elbingerode (Harz;Kostenloser Parkplatz, ohne Beschilderung, am Waldrand, Holzverladeplatz, durch eine Baumreihe von der Straße getrennt, 10 m breit, 100 m lang. Alternative zum nahen Parkplatz am Bahnhof der Harzer Schmalspur Bahn "Drei Annen Hohne". Durchaus in Ordnung für eine Nacht. Tagsüber je nach Saison und Wetter mäßiger Autoverkehr, nachts ruhig.
48ba9a4b-8c84-48ed-a3b4-5a08480b2d72;10.7326;51.809799;Wernigerode - Thumkuhlenstraße;Kleiner Schotter Parkplatz und Ausgangspunkt für Wanderungen. Liegt an einem kleinem Bach nähe einer Bundesstraße welche aber nicht so stark befahren ist. Mülleimer vorhanden.
3bebb8d4-4f6c-42c2-97b0-813f98032bb3;10.73907;51.79207;Wernigerode - L100;Waldparkplatz an Landstraße abgeschirmt durch ein paar Tannen.
ffa7e3c0-5539-40b4-827f-176d7db3f1f1;10.71419;51.673305;Benneckenstein (Harz;Geschotterter Platz am Bahnhof Benneckenstein. Die Harzer Schmalspurbahn fährt in Sichtweite, Supermarkt fußläufig erreichbar, kein Service.
f3fbee17-114f-40ea-96b2-3d0c86101985;10.708866;51.669336;Benneckenstein (Harz;Leicht abschüssiger, öffentlicher Parkplatz ohne Versorgung/Müllentsorgung. Kostenlos und ruhig, wenig frequentiert. Gut für einen Tag zum Wandern oder auch für eine ruhige Übernachtung.
c2a6b0fe-4394-4826-bcea-784e0c8f5668;10.716959;51.673622;Benneckenstein (Harz;Parkplatz am Bahnhof in Benneckenstein gepflastert und ungestört.  Enkaufsmarkt Norma 150 m entfernt
407d9cdf-c9e4-46d7-8cd9-14fca8d95f8f;10.720643;51.680397;Benneckenstein (Harz;Ruhiger Wanderoarkplatz. Gut für eine Nacht.
80a00ac0-6236-4191-a32a-3a5730730960;10.734793;51.69446;Tanne - ;Heringsthal... ein Parkplatz ohne alles. 100 Meter von der Straße mit Bäumen umsäumt.
69b91c9c-320c-41bb-bf93-0e4f9f6b1ea2;10.777429;51.678007;Hasselfelde - 242;Netter ruhiger Platz zum wandern und für eine Nacht
80455bba-2346-432e-a5fb-7fe0a6d15737;10.74504;51.63514;Ellrich - ;Geschotterter Wanderparkplatz mit Schutzhütte. Wunderbare Aussicht. Direkt an einer selten befahrenen Landstraße. Nachts sehr ruhig. Ausgangspunkt für schöne Wanderungen. (Z.B. 5 Stempelstellen der HWN in Tageswanderung erreichbar.
96407bcb-3a1a-4c7e-8563-1902c70d2ae6;10.747013;51.626187;Ellrich - B4;Schöner kleiner Parkplatz für 2 Mobile etwas versteckt neben der Straße. Ausgangspunkt für schöne Wanderungen zB zur alten Steinmühle mit tollen Felsformationen
555f09ba-d708-4314-991e-8a4edbc17023;10.765094;51.738774;Elbingerode (Harz;Schotterplatz zwischen Fluss und Straße. Straßenlärm sicher auch nachts, aber keine Verbotsschilder. Keine Müllentsorgung, also bitte nehmt euren Müll mit!
111b7b30-71e9-4942-9e33-309f8c492c50;10.789436;51.633297;Harztor - Dorfstraße;Öffentlicher Parkplatz ohne jeglichen Service, dafür sehr ruhig in der Nacht. Nehmt Euren Müll bitte wieder mit, dann sollte es auch weiterhin keine Probleme geben. Bahnstation der HSB ca. 1,5 km entfernt, tolle Ausgangsstation für Wanderungen und Radtouren.
0f7f125a-0071-4679-b0fb-a65582c93a6c;10.791634;51.634947;Harztor - 16 Sophienhof;Stellplatz am Braugasthof Brauner Hirsch Grosse, Wiese leicht abschüssig, eine Stromsäule mit 6 Anschlüssen, WC und Dusche (in der Sauna) für 5 Euro Aufpreis im Haupthaus. Frühstück auf Wunsch, Essen und Bier der Hausbrauerei sehr gut und reichlich. Brötchen können morgens in der Gaststätte erworben werden.
5e59d839-b89d-47f6-b46c-9a6dc10a4af6;10.665757;51.603422;Parkplatz Stadtwald Ellrich;Kleiner, ruhiger Wanderparkplatz, ideal für eine ruhige Nacht und eine Wanderung am nächsten Tag. Keinerlei Infrastruktur!
115a7e02-8e09-42e8-b7a8-32c758f0028b;10.832648;51.661841;Hasselfelde - 81;Parkplatz an der B81. Kostenlos mit Sitzbänken und Tischen. Gut zum übernachten geeignet. Kein Service
ef4b6627-c6aa-4b30-861b-1b8f243f8b69;10.837195;51.679026;Hasselfelde - 3 Am Waldseebad;Langgezogener, kostenloser Parkplatz gegenüber vom Waldseebad Hasselfelde. Von hier aus könnte man wandern, eine gute Pause einlegen, gegenüber ist ein Teich. P liegt an der B81 ( ob das Waldseebad noch geöffnet wird, war nicht ersichtlich )
b44fbbc4-3da8-40fe-a07c-cece130201fb;10.795987;51.612336;Harztor - B81;Großer Parkplatz, man steht hier alleine, LKWs wenden oder machen hier Pause, direkt neben der Bundesstraße, Flüsse und Wanderwege zu allen Seiten
71f3828a-607f-4d8f-8955-ea9d5fe5d7eb;10.843684;51.697893;Hasselfelde - Unnamed Road;Wanderparkplatz Murmelbachtal an der Rappbode mit vielen Wanderrouten rings um die Rappbode. haben hier eine ruhige Nacht ohne Probleme verbracht.
7dd4ee86-b1b3-450d-9d06-0e136d58c273;10.81994;51.62453;Hasselfelde - ;Einfahrt zu einem Steinbruch. Wir standen von Freitag zu Samstag. Da war es sehr ruhig. Ob man in der Woche den Steinbruch hört oder LKWs die Plätze nutzen, können wir daher nicht beurteilen. Sehr schöner Platz für eine Nacht.
e5c6b968-cde5-4101-aea2-590d3da8e751;10.79137;51.603151;Harztor - 6 Netzkater;Parkplatz neben dem Forstamt,Zufahrt von B81 Ausschilterung Besucherbergwerk Rabensteiner Stollen. Hier ist auch der Haltepunkt der Harzer Schmalspurbahn mit Gaststätte.
279f3f4e-4704-4984-a0b4-72b158ca97f9;10.73425;51.58054;Wohnmobilstellplatz Appenrode;Gebührenfreier Stellplatz auf überwiegend ebenen Untergrund mit Schotterrasen. In der Nähe ausgewiesene Wander- und Fahhradwege, Naturdenkmale Am Platz: WLAN, Strom, Hunde erlaubt, ganzjährig nutzbar. Für die Übernachtung und Strom etc .kann eine Spende durch den Schlitz, für die Weiterentwicklung und Erhalt das Platzes. Es ist derzeit keine V/E möglich!Zufahrt ist flach um das alte Gebäude herum. Bitte die Stellrichtung beachten.
f95e9b36-206b-4896-b726-20f7f5bff92b;10.624518;51.589255;Camping Knaus;Campingplatz Knaus, Wohnmobilstellplatz, sehr ruhig. Am Eingang vom Campingplatz gibt es ein Restaurant, leckeres Essen, super Bedienung, hohe Preise. Der Campingplatz wird durch eine Frau betrieben, sie und das Team sind super freundlich und hilfsbereit.  Es wird viel geboten für Kinder, Hunde sind willkommen und Wanderwege schließen sich direkt an den Park an.
e295241b-72b4-4692-a639-f3bb22255f48;10.830021;51.746481;Elbingerode (Harz;Ist nah bei einer Kläranlage hinter einem Hügel (der Wind darf nicht aus Westen kommen). Dafür entschädigt in den Abendstunden der Bodennebel,der fast täglichen mystisch zu sehen ist.
1154690f-fbe0-47ff-ac7a-e7a182a5f7c9;10.8658;51.701199;Hasselfelde - B81;Wiesenstellplatz ohne Parzellen. Ebene, etwas abfallende Wiese. Anmeldung am Eingang zur Westernstadt. kostet 10 Euro pro Nacht.  Vor dem Haupteingang gibt es eine öffentliche Toilette.  Rechts neben dem Gebäude befindet sich ein kleiner Gulli zur Kassetten Entsorgung.  Im WC kann man auch Frischwasser Kanister befüllen.  Auch für grosse Mobile geeignet. nachts sehr ruhig. Ein Besuch in der Westernstadt lohnt sich auf jeden Fall.  Abends bei freiem Eintritt Zugang zu den Restaurants mit Liveband.
8d13443c-df45-48f6-b15e-86e71b2343aa;10.60764;51.59153;Walkenried - 7 Nordhäuser Straße;Die bisher am Ort bekannten Plätze sind nicht so optimal. So habe ich diesen Platz gefunden in einem Wohngebiet. Ebene Fläche, ausreichend für 5,99m, kein Verbotsschild.
622acced-047b-4b7b-a16c-e2ac28fb9651;10.866531;51.705814;Hasselfelde - B81;Sehr schöner Platz in einem Feld. Tolle Aussicht und niemand außer vielleicht einem LKW-Fahrer. Soweit mir rechtlich bekannt ist, ist nichts verboten. . Hoffe dir gefällt der Ort :)
89a65fa6-0530-4b5c-8b69-7fd32c29e2f0;10.786046;51.586652;Harztor - 14 Johann-Kleinspehn-Schanze;Wanderparkplatz mit Waldboden/teilweise Kopfsteinpflaster am Ortseingang Ilfeld. Zwar direkt an der Straße, trotzdem schön grün und guter Ausgangspunkt für diverse Wanderwege, u.a. zum Freibad (in 1,2 km). Achtung, die Harzer Schmalspurbahn kreuzt mehrmals täglich den Bahnübergang direkt am Parkplatz, das ist etwas laut!
3ed0e0e4-4c5f-47d7-a368-b1a6c18e41aa;10.623356;51.583205;Walkenried - 3 Schützenstraße;Privatgelände der Schützengesellschaft!Platz wird und ist Videoüberwacht!
cbe61927-b374-4bba-83f2-a6b81911e23d;10.620733;51.582008;Walkenried - 5 Klosterweg;Parkplatz am Kloster Walkenried, ohne Service aber sehr schön ruhig. Mehrere Gaststätten befinden sich in der Nähe. Bis 22h darf mit Wohnmobiles geparkt werden.
3a1852f1-78cc-4d45-8006-7fb9a9e59139;10.878048;51.680166;Domäne Stiege;Schöner netter Campingplatz,mit freier Platzwahl, eigener Gastronomie, Dusche und WC sauber. Duschen mit Münze welche es zu kaufen gibt. Neue entspannte Besitzer. Biker willkommen!
7bb65d3d-eb92-4e9c-8b9e-2359bce298da;10.79558;51.77613;Camping am Brocken;Camping am Brocken Schöner Campingplatz in der Nähe von Elbingerode Duschen kostet 50Cent Brötchenservice
764b5781-86f0-437c-95e4-a1b3fe679aeb;10.607763;51.582536;Walkenried - L603;Schoner platz am See. Mit meinem minicamper tolle Nacht verbracht.
08d6b62b-5abb-4d07-b325-62717c01710c;10.791433;51.77926;Elbingerode (Harz;Schöner Parkplatz im Wald und sehr nettes Restaurant um die Ecke..
cb81ecbc-1131-4375-a82e-264bc45c40d9;10.882553;51.660552;Stiege - 45 Lange Straße;Am Bahnhof in Stiege, es ist wohl geduldet hier zu stehen. Sehr ruhig, am Tag fährt die Selketalbahn alle Stunde vorbei.
6c651706-a8c1-4708-9b62-987737f537c8;10.886045;51.665787;Stiege - 1 Teichstraße;Parkplatz ohne Beschilderung oder Beschränkungen. Wir haben im Schloss gefragt und für diese Stelle gibt es keinerlei Probleme - Gäste im Städtchen Stiege sehr herzlich willkommen!
866989f4-bf10-44ae-adfa-933a4aef35b4;10.88734;51.66034;Stiege - Unnamed Road;Blick über den Ort Stiege ( Kirche und Schloss) und beide Seen. Nach kurzem Spaziergang Richtung Bahnhof erreicht man die Stabkirche Stiege.
9f241dec-b020-4628-a453-33eede4168f8;10.850745;51.754624;Wohnmobil / Wohnwagenstellplatz;Hentes Stellplatz  Kleiner, feiner WoMo-Platz im Aufbau, links oben auf dem Grundstück. Waldrandlage. Betonplatten. Gut für kleine Womos, ab ca 6 Meter eingeschränkt. Große Wohnmobile oder Anhänger im unteren Bereich möglich. Waldrand am Wanderweg. Unkomplizierter Eigentümer. Telefonische Absprache notwendig
e2eb4b75-f5e3-49f9-99a7-13a6fd7c8ac5;10.861018;51.747987;Elbingerode (Harz;Sehr schöner Platz für 1 Nacht. Sehr ruhig.
762df12d-2aeb-4672-99a5-080a382ec512;10.897875;51.673447;Stiege - L95;Großer, unbefestigter Parkplatz am einer Straße, die nachts kaum befahren ist. Schöner Ausgangspunkt für Wanderungen.
8606ece8-3f9d-4284-9254-34f4ada4eecc;10.84936;51.598902;Harztor - 1 Hufhaus;Ausflugs- und Ferienhotel Hufhaus Harzhöhe: Ostalgie pur ist Geschmackssache, aber gutes Essen von freundlichen und engagierten Betreibern ist wirklich sehr günstig und empfehlenswert. 4 km Waldweg. Aber das ist es wert! Von dort aus schöne Wanderungen möglich. Erholung pur mitten im Wald. Wasser gibt es am Wasserhahn vor dem Eingang. Entsorgung nicht möglich, ggf. nach vorheriger Absprache möglich. 
eea156af-e3c5-4fd5-8c89-dd2b665995c6;10.868713;51.747124;Elbingerode (Harz;Entspannter Ort in der Nähe des Damms. Die Umgebung lädt zu kurzen Spaziergängen ein.
d69a4619-bf5c-467c-ad94-1e854c2dc40e;10.89076;51.726151;Hasselfelde - ;Toller Platz an dem sich Fuchs und Hase gute Nacht sagen. Sind im Dunkel angekommen und haben die Ruhe und den Mondschein genossen. Morgens nach dem  Wachwerden und Frühstück konnte man die schöne Natur genießen und unweit von dort fussläufig den tollen Ausblick zum Brocken. Ich habe dann noch die Hinterlassenschaften ( Papier und anderen Müll) den Touristen dort hinterlassen haben eingesammelt. Auch wenn es nicht viel war aber trotzdem mache ich das gerne an jenen naturnahen Plätzen um der Natur somit danke zu sagen für diese tolle Nacht! ?
8d6a812c-a655-4d63-a4c2-383555314b7a;10.895798;51.721783;Hasselfelde - 1 Stemberghaus;Parkplatz des Köhler-Museums (traditionelle Holzkohleproduktion). Tagsüber Restaurant mit Toiletten für 50 Cent oder als Gast. Ruhig mit genügend Platz. Ausgangspunkt für einige Wanderrouten.
83297672-c96c-41d9-830c-bac8c5510fda;10.57817;51.57503;Bad Sachsa - 10 Am Kranichteich;Kleiner Parkplatz am Teich.
8e6ea1cf-72fc-48d0-a3ec-2e941d0d4da3;10.87527;51.75195;Elbingerode (Harz;Schöner großer Parkplatz der kaum genutzt wird. Direkt am Fluss von einem ruhigen Dorf. Geeigneter Ausgangspunkt für Wanderungen.
97347763-bd15-40f5-afc3-7afca21e7c92;10.817261;51.788203;Elbingerode (Harz;Parkplatz am Schaubergwerk Erzgrube Büchenberg.  Betonparkplatz am Schaubergwerk, keine Versorgungseinrichtungen. Wir haben hier lediglich gefrühstückt, jedoch standen neben uns zwei Bullis die scheinbar hier übernachtet haben. Ein Besuch im Schaubergwerk ist sehr empfehlenswert und interessant. Am Eingang gibt es einen Imbiss und das Bergwerk selbst darf mit Hunden betreten werden und ist wohl auch barrierefrei. Die Mitarbeiter sind sehr nett und beantworten gerne alle Fragen.
fa742fc8-4364-4d86-89e7-fc1cdc3ec649;10.887763;51.742856;Elbingerode - ;Parkplatz der Harzadrenalin-Hängebrücke ZipLine und Aussichtsturm. Stellplatz ausgeschildert, Stellplätze nicht markiert. Toiletten sind zugänglich.
62f6b8b0-763e-475f-a8ab-ac4d73175152;10.737;51.814098;Wernigerode - L100;Kleiner Schotterparkplatz kurz vor Wernigerode. Gut für eine Übernachtung. Direkt an einer Landstrasse. Ausgangspunkt für Wanderungen
cb6915ad-ee1e-4d80-964b-a92b927431a2;10.828759;51.569703;Neustadt/Harz - ;Parkplatz am Freibad. Leider ist das Übernachten mit Wohnmobil verboten. Ausgangspunkt zur Wanderung zur Burg Hohnstein. 4 G per Vodafone. Enge Zufahrt über kleine Brücke mit max. 7.5 t.
c73e38bb-cd6a-47af-a18a-eabf9c17429c;10.8738;51.763802;Elbingerode - B27;Kostenloser Parkplatz mit Zugang zum blauen See. In unmittelbarer Nähe ist die Bundesstraße 27 und eine Bahnlinie. Der kurze Weg zum blauen See ist schnell gelaufen und man hat einen schönen Ausblick auf den See. Baden ist dort möglich.
2a9c06a7-3453-4925-84df-48ede93fe097;10.828798;51.568499;Campingplatz am Waldbad - Müller & Bendert GbR;Campingplatz am Waldbad - Müller & Bendert!In Neustadt/Harz, sehr ruhig gelegen, kleiner Imbiss,Shop,Freibad direkt nebenan.
8e5c97b7-d205-42d5-8a6c-7c340785e8f9;10.907491;51.734331;Hotel und Camping - Stell- und Zeltplatz an der Talsperre;Letzter Parkplatz vor Talsperre. Zwischen 18 und 10 Uhr ein ruhiger, sauberer Platz, danach viel Betrieb. Sanitäre Anlage frisch saniert und sauber. Betreiber nett, Handynummer an Rezeption am Haupteingang des Hotels. Service nur, wenn man hier auch übernachtet. Brötchen und Getränkeservice.
02f7b62e-a89f-4aa6-b193-72f97c47da8d;10.729618;51.818571;Wernigerode - Bielsteinchaussee;Wenn alle Wanderer weg sind ist man hier ganz alleine. Morgens zum Frühstück begrüßt einen sie Brockenbahn. im Kalten Bach kann man sich herrlich waschen. Absolut ruhig und idyllisch.
376d6531-7298-4a0c-8084-1597806b400f;10.77143;51.54605;Harztor - 4C Kirchberg;Parkplatz des örtlichen Freibades. Schotterfläche, direkt neben dem Gelände des Bads. Gegenüber Wohnhäuser. Keine Verbotsschilder. Auch für größere Fahrzeuge geeignet. Zufahrtsstraße könnte allerdings etwas eng werden. Für uns (7,41m) ok. Übernachten zumindest außerhalb der Saison möglich. Wir haben eine Nacht im Oktober verbracht, die sehr ruhig war.
2f296e36-6c6c-4d40-a223-cb6228422c3c;10.732466;51.820255;Wernigerode - Bielsteinchaussee;Platz für ein Camper bis 6m direkt vor gesperrter Brücke. voll schattig, direkter Bachzugang zum waschen und abkühlen. Nacht kein Verkehr. Ab morgens geht es  erst los, Wanderer, jogger...
233028f0-ac61-49e7-b9c3-90082b4fb348;10.80254;51.807433;Wernigerode - B244;Wanderparkplatz Nähe Wernigerode. Mit Picknickbank und kleinem Bach am Platz. Wanderwege und Fahrradwege gehen von hier los. Straße ist weit genug weg, daher sehr ruhig. Kein Daten - oder Netzempfang. 
c044fc00-bf54-422b-8033-7638d7a9a1f6;10.75366;51.535435;Parkplatz Gedenkstätte;Parkplatz am der Gedenkstätte Dora Mittelbau, nicht wirklich für Große Wohnmobile geeignet aber wenn wenig Besucher da sind ist Platz genug. Ansonsten muss man weiter vorne Parken.
3d121d06-d916-46fb-a6c4-03234150ef8f;10.926648;51.730121;Thale - 1 Ludwigshütte;In Altenbrack links über die Brücke dann nach rechts 500 Meter bis zur Forellen Zucht.  Am Tag gut besucht aber Abends ist es ruhig. Die Bode direkt davor ... super
32f9d0cf-0938-46b2-8745-b4e8ba0ef337;10.673484;51.531163;Werther - Günzeröder Hagen;Der Schotterweg gegenüber ca 100m, vor den ersten Bäumen ist ideal, waren zum Übernachten. Tolle Aussicht, absolut ruhig ( Ostersonntag )
d16f8ee0-f3f7-489d-b7a6-247538606e47;10.76268;51.82682;Wernigerode - 114A Friedrichstraße;Einfaches Parken an der Hochschule Harz. Nur für kleine Fahrzeuge geeignet, ruhiges Parken. Die Kaffee- und Snackautomaten der Hochschule können genutzt werden.
d10386f2-a208-4309-b383-c1c528056253;10.8142;51.814602;Camping Alte Waldmühle;Camping "Alte Waldmühle". Schöner Campingplatz auf Gras, im Tal mit Bachlauf. Möglichkeit mit dem Bus in die Stadt zu fahren. Schöne Spaziergänge in der Altstadt und im Harz.
9cdbab70-fa05-43ca-a15f-ff4f94e2f96c;10.9421;51.7258;Stellplatzplatz Bodewiese;Stellplatz liegt zentrumsnah | sehr ruhig | 299 m ü. NN | Standflächen eben | mit Verbundsteinen befestigt | am Rand eines PKW-Parkplazes, Stellplätze parzelliert in Wohnmobilgröße | Schatten durch Bäume am Rand | für Reisemobile reserviert |  Beleuchtung | keinerlei Infrastruktur für Wohnmobile | Fernsehempfang per SAT | 4 Picknickplätze | 5 Minuten Fussweg bis zum Freibad | 50 Cent-Münzen werden für die Toilette benötigt  Parkgebühren und Kurabgabe zahlbar mit Münzen am Automaten.
207326b6-9b7c-4148-ae7e-35717c29e388;10.801637;51.824751;Wernigerode - 27 B244;Ruhiger Parkplatz. Sehr eben, kaum schräg. 15 Minuten Fußweg in die Stadt oder auf das Schloss. Auch eine Wander Tafel für Touren im Wald ist nebenan aufgestellt.
a91caf28-240b-4f40-a680-4e58b20b3ee3;10.795952;51.827109;Wernigerode - 1 Mühlental;Parkplatz für alle Fahrzeuge in der Nähe der Fußgängerzone.  An Werktagen von 8 bis 18 Uhr mit Parkscheibe 1 Stunde kostenfrei parken. Danach von 18 bis 8 Uhr und an Sonntagen und Feiertagen ganztags kostenfreies parken.
50685453-34c6-4f17-add3-eb2c1f474ba1;10.907335;51.773862;Hüttenrode - Alte Blankenburger Str.;Sehr ruhiger Platz, umgeben von Wald, hinter dem Friedhof. Platz für 5-6 Wohnmobile.
5439d69a-8b5b-4bc6-b9a0-2716e33dc156;10.78395;51.83285;Wernigerode - 1 Klintgasse;Öffentliche Toilette
30d1f2d6-923e-4100-a08f-6d50923e1585;10.719127;51.841005;Ilsenburg (Harz;Offizieller gebührenpflichtiger Stellplatz mitten im Wald, ohne jeglichen Service. Platzwart sehr nett.
ea0dac08-70d6-4188-91cb-c7865498824d;10.95172;51.723022;Thale - L94;Parkplatz direkt neben der Straße und oberhalb der Bode. Wenig Verkehr, aber sehr idyllisch mit dem Rauschen des Baches. Nur zum Übernachten, dafür aber schön.
530cd5f0-a5d9-4b7b-85b1-b640e6f4fe4a;10.723718;51.842258;Ilsenburg (Harz;Parkplatz des Tennisplatzes. Keine Ver- und Entsorgung möglich, kein Strom. Dafür extrem ruhig.
0425ebe9-4d1c-4322-82b8-2b550ac99498;10.94576;51.738;Thale - L94;Parkplatz am Hasenteich. Kleiner Parkplatz für Max. 2 Wohnmobile bis ca. 6m Länge. Der Platz liegt direkt an einer mäßig befahrenen Straße. Schöner Blick auf den Teich, insbesondere solange die Büsche noch kein Laub tragen. Der Teich ist zum Baden nicht geeignet.
3a3bca86-0693-4e37-94ab-72963d2fa646;10.723365;51.842619;Ilsenburg (Harz;Sehr ruhige Nacht gehabt. Für Wohnmobile sind lange Parkbuchten an der Straße. Optimal für 1-2 Nächte
cc879c54-2dd2-4bcc-9bda-ff3416ef734e;10.77872;51.5233;Nordhausen - 14 Harzstraße;Super Platz! Habe am Fluss mit meinem Camper gestanden! Einfach toll!
8b73633a-de21-467d-98b8-5882c5daa604;10.78746;51.83592;Wernigerode - 20 Johannisstraße;Kleiner Parkplatz mit Schlossblick. Sehr ruhig und nahe der Altstadt. Exzellent!
a728c974-caed-44d3-b15c-c2d50e002d09;10.91155;51.78134;Blankenburg - ;Sehr schöner idyllischer Platz, zwischen Straße und Bahngleisen aber trotzdem sehr ruhig.
