ID,fromPoi,toPoi,durationSeconds,distanceMeters,travelMode,positionString
"94ee283a-2ad9-4485-958c-4c217cfb6e7d","07b69f9c-e34d-476b-a04a-56d468eaf8ce","07b69f9c-e34d-476b-a04a-56d468eaf8ce","5","5","walk","10.467539999999985;51.78544;0"
"94f013aa-bdec-45fc-84ed-e6ec706745ad","a1cfd620-0ee5-4b2b-be6f-f0b042a08e43","a1cfd620-0ee5-4b2b-be6f-f0b042a08e43","5","5","walk","10.467539999999985;51.78544;0"
"9503fbd0-4332-4690-8c63-2573bddb0ae1","963bb6cd-abc5-464d-bdeb-3063ef931185","963bb6cd-abc5-464d-bdeb-3063ef931185","5","5","walk","10.467539999999985;51.78544;0"
"950b55f1-07e3-4f80-8ba7-ff13c062ec01","78327f11-5c76-49ca-9893-4b1ed2ca6883","78327f11-5c76-49ca-9893-4b1ed2ca6883","5","5","walk","10.467539999999985;51.78544;0"
"95133fc6-addf-4d26-8bcf-4d4c860c2e18","111b7b30-71e9-4942-9e33-309f8c492c50","111b7b30-71e9-4942-9e33-309f8c492c50","5","5","walk","10.467539999999985;51.78544;0"
"951b583f-f319-4ac2-9c10-dd40d8b436fa","1f0835ae-87b1-419e-a93f-0cc24eee951d","1f0835ae-87b1-419e-a93f-0cc24eee951d","5","5","walk","10.467539999999985;51.78544;0"
"953d1a8f-f717-4268-8817-943b6d39652c","6444f2ef-6157-4aba-a4c8-d5b2ec70f172","6444f2ef-6157-4aba-a4c8-d5b2ec70f172","5","5","walk","10.467539999999985;51.78544;0"
"9554383d-a86b-492c-8ccd-3765419596e8","290b16fc-a4dd-4267-81b1-1239b75cf71f","290b16fc-a4dd-4267-81b1-1239b75cf71f","5","5","walk","10.467539999999985;51.78544;0"
"9561d857-765a-44b8-94c7-a8764603e7fc","3065a0db-7587-42f6-b1d5-dd859b84dde3","3065a0db-7587-42f6-b1d5-dd859b84dde3","5","5","walk","10.467539999999985;51.78544;0"
"95661c6d-2dfe-4dfd-92a5-3b26adc4ada7","75e72933-439d-4adb-b11d-aceba705fc2b","75e72933-439d-4adb-b11d-aceba705fc2b","5","5","walk","10.467539999999985;51.78544;0"
"95896f3a-8417-49ba-8128-630f3f6352f5","2c7c0297-b9f6-4baa-9268-eb248598366e","2c7c0297-b9f6-4baa-9268-eb248598366e","5","5","walk","10.467539999999985;51.78544;0"
"958d6733-bcb1-4553-b1d1-9a4a673d8a18","ecdc5e57-de31-43b8-8e81-3e4afa297237","ecdc5e57-de31-43b8-8e81-3e4afa297237","5","5","walk","10.467539999999985;51.78544;0"
"9592f6da-fb40-478e-8f73-852406d135e9","a4328a80-d983-4da5-91bc-e2c3ac839775","a4328a80-d983-4da5-91bc-e2c3ac839775","5","5","walk","10.467539999999985;51.78544;0"
"95952f0d-a9b5-4202-82e8-ef9d16a5876e","36a36167-bd2f-4844-ac9c-4734f8a9b326","36a36167-bd2f-4844-ac9c-4734f8a9b326","5","5","walk","10.467539999999985;51.78544;0"
"95a9668b-1479-403c-9820-2be13b9b4f65","87fd0eb5-d576-4ccb-a85e-29487bd436d5","87fd0eb5-d576-4ccb-a85e-29487bd436d5","5","5","walk","10.467539999999985;51.78544;0"
"95b57c56-77c3-466a-9253-bc41b8aa1b5a","fe109910-829b-4975-951f-79987b5e81b9","fe109910-829b-4975-951f-79987b5e81b9","5","5","walk","10.467539999999985;51.78544;0"
"95ca9d39-4fa6-4e68-b661-6c0083dd80a7","42c6ee57-04c5-4352-85d4-9e3bd6848e4b","42c6ee57-04c5-4352-85d4-9e3bd6848e4b","5","5","walk","10.467539999999985;51.78544;0"
"95ee2f62-9a7c-45e5-84e5-c4d7438fe782","1a2ed148-39a5-468d-8067-4f4a8fa595ba","1a2ed148-39a5-468d-8067-4f4a8fa595ba","5","5","walk","10.467539999999985;51.78544;0"
"95f6424a-b645-4bd6-a5d1-688c024c9840","c0695484-4b5e-4be0-8d1b-bd068ad85416","c0695484-4b5e-4be0-8d1b-bd068ad85416","5","5","walk","10.467539999999985;51.78544;0"
"960eec80-9393-4476-a773-39d789e86dce","e9f4c8fa-0323-4eb1-9f44-e09c40a38bfd","e9f4c8fa-0323-4eb1-9f44-e09c40a38bfd","5","5","walk","10.467539999999985;51.78544;0"
"9615628f-cdcf-41c3-93c8-61e36b9adddc","7b06efbc-f189-4108-a0d4-9ba98add822e","7b06efbc-f189-4108-a0d4-9ba98add822e","5","5","walk","10.467539999999985;51.78544;0"
"961c49e2-e5ff-420c-a0e7-4d17b382eb27","45db548a-6b39-4602-98ec-8ca49aae398c","45db548a-6b39-4602-98ec-8ca49aae398c","5","5","walk","10.467539999999985;51.78544;0"
"961f7260-ff86-45d8-9f28-45c7acc223d2","fc39b54c-8509-4ee3-bd6b-4c38bc7db4a3","fc39b54c-8509-4ee3-bd6b-4c38bc7db4a3","5","5","walk","10.467539999999985;51.78544;0"
"962c9a86-1cfd-43c5-bd26-8d599564d9fa","4d2f89d2-7d91-45d3-91e5-7fc78159426e","4d2f89d2-7d91-45d3-91e5-7fc78159426e","5","5","walk","10.467539999999985;51.78544;0"
"962da4cc-7e6a-4c19-824d-90fd5f18264c","0ef5fa0f-f4b2-4980-9f97-40c7c2dd5270","0ef5fa0f-f4b2-4980-9f97-40c7c2dd5270","5","5","walk","10.467539999999985;51.78544;0"
"963bfffd-9927-49fc-b3c5-0f24b726a1b2","5492c96c-e2f1-4b75-b746-53858bf3d97a","5492c96c-e2f1-4b75-b746-53858bf3d97a","5","5","walk","10.467539999999985;51.78544;0"
"96457cb4-4b82-4026-a64a-01e0d8fd4dff","ffabce9b-0c19-4d2b-9e36-bec5f76c2eeb","ffabce9b-0c19-4d2b-9e36-bec5f76c2eeb","5","5","walk","10.467539999999985;51.78544;0"
"96582b55-0569-4165-b8f2-dda9af036f93","deab7001-ac1c-4c06-87d9-35b0e67eaaef","deab7001-ac1c-4c06-87d9-35b0e67eaaef","5","5","walk","10.467539999999985;51.78544;0"
"9674ccf7-b4ca-42dc-87ce-c5ad96e1edfc","dd487bb1-781b-48cc-857e-5b231e33ac3e","dd487bb1-781b-48cc-857e-5b231e33ac3e","5","5","walk","10.467539999999985;51.78544;0"
"968742a8-1ece-45d7-a5ce-a990b676e060","a08ce1e4-1d3f-4806-92f0-cb5303413938","a08ce1e4-1d3f-4806-92f0-cb5303413938","5","5","walk","10.467539999999985;51.78544;0"
"9688c4d2-380f-496b-a3bf-47d8eda8ce9d","3b8f9f10-9894-45f3-8b57-9a9b25df20f5","3b8f9f10-9894-45f3-8b57-9a9b25df20f5","5","5","walk","10.467539999999985;51.78544;0"
"96a5a0c9-ce4f-45d8-aab8-f7a2d6838867","bebf5cd4-e427-4297-a490-0730968690c2","bebf5cd4-e427-4297-a490-0730968690c2","5","5","walk","10.467539999999985;51.78544;0"
"96b2dce3-ac86-4278-ac57-7ce89b16171a","2372a32c-1e6b-40d3-a600-839ec7b983cb","2372a32c-1e6b-40d3-a600-839ec7b983cb","5","5","walk","10.467539999999985;51.78544;0"
"96b3afa1-ae8a-4cb5-b076-73d0047d98bb","0deda842-f7b9-40f6-a0e6-f5492cc4d0a5","0deda842-f7b9-40f6-a0e6-f5492cc4d0a5","5","5","walk","10.467539999999985;51.78544;0"
"96b70400-2bc3-421a-a7ef-9189ea85c6eb","507cd8a5-62ff-4724-932e-6443a5be7415","507cd8a5-62ff-4724-932e-6443a5be7415","5","5","walk","10.467539999999985;51.78544;0"
"96c48bf9-4796-4e50-8e09-2db653bad2d3","62f6b8b0-763e-475f-a8ab-ac4d73175152","62f6b8b0-763e-475f-a8ab-ac4d73175152","5","5","walk","10.467539999999985;51.78544;0"
"96cb603a-961f-4547-8d61-e88d7912ab5a","f5d04127-486d-4c84-a79e-926da4911e2b","f5d04127-486d-4c84-a79e-926da4911e2b","5","5","walk","10.467539999999985;51.78544;0"
"96e072bc-c026-4042-96aa-14b839c1948e","f8d298d5-dc19-43db-9066-cd1405c3abae","f8d298d5-dc19-43db-9066-cd1405c3abae","5","5","walk","10.467539999999985;51.78544;0"
"96e4f14d-341b-4a22-9f54-0854ba3fa34b","f0660015-19dc-48f7-9a51-1f5507a1b331","f0660015-19dc-48f7-9a51-1f5507a1b331","5","5","walk","10.467539999999985;51.78544;0"
"97028951-38ac-4807-ac4f-080024eb73aa","103c2b60-d442-4a0d-a284-cf54e1a90cc2","103c2b60-d442-4a0d-a284-cf54e1a90cc2","5","5","walk","10.467539999999985;51.78544;0"
"973e66e7-c905-49ef-b0ec-fc8aa1e9b828","54649dc9-bca3-4500-b32c-077df9e42201","54649dc9-bca3-4500-b32c-077df9e42201","5","5","walk","10.467539999999985;51.78544;0"
"9747d6e5-b723-4510-89bf-cf044c8fb71f","f6e3d58f-56eb-4786-ba3b-207cd83c9237","f6e3d58f-56eb-4786-ba3b-207cd83c9237","5","5","walk","10.467539999999985;51.78544;0"
"976b1406-f52f-4dc7-a748-b585cd4e9e25","b8684430-7623-4946-8ec9-ef0b7433c34a","b8684430-7623-4946-8ec9-ef0b7433c34a","5","5","walk","10.467539999999985;51.78544;0"
"97778c5b-3e3f-4697-aacc-2798654c9381","4a5bab4f-207b-45f3-b7ee-5c3d48e502eb","4a5bab4f-207b-45f3-b7ee-5c3d48e502eb","5","5","walk","10.467539999999985;51.78544;0"
"978ce3fc-ac41-4315-a403-fc89371a5377","3f3bcabe-aa14-41d3-b595-855a0e8a00f7","3f3bcabe-aa14-41d3-b595-855a0e8a00f7","5","5","walk","10.467539999999985;51.78544;0"
"978d5ca7-68a1-419e-bcc1-94ccbd7d65fb","a9bf6c31-d0b1-4cc3-9989-fe254d9f0862","a9bf6c31-d0b1-4cc3-9989-fe254d9f0862","5","5","walk","10.467539999999985;51.78544;0"
"97ab9180-fe52-4ec0-921f-2380b507ca52","b69b22e4-fbc2-4d42-ad3f-48c5ab80351a","b69b22e4-fbc2-4d42-ad3f-48c5ab80351a","5","5","walk","10.467539999999985;51.78544;0"
"97ac0c63-19da-42a7-816b-05513eabe230","8606ece8-3f9d-4284-9254-34f4ada4eecc","8606ece8-3f9d-4284-9254-34f4ada4eecc","5","5","walk","10.467539999999985;51.78544;0"
"97cab56f-6ded-4052-8e52-1a1161bb6bd3","328b2b25-cb6c-40c8-8aed-60e67d1c3cda","328b2b25-cb6c-40c8-8aed-60e67d1c3cda","5","5","walk","10.467539999999985;51.78544;0"
"97d0e6fa-779a-46e2-a5aa-2fd946806f8c","bebf5cd4-e427-4297-a490-0730968690c2","bebf5cd4-e427-4297-a490-0730968690c2","5","5","walk","10.467539999999985;51.78544;0"
"97d8df99-0663-478b-b988-7214151a6f07","c6767384-7c56-4c07-b584-87a764e29800","c6767384-7c56-4c07-b584-87a764e29800","5","5","walk","10.467539999999985;51.78544;0"
"97df4c4a-1a0e-4a7c-bf96-e8d3dc158caa","122cbd72-adf0-4b28-afab-a34ba3837179","122cbd72-adf0-4b28-afab-a34ba3837179","5","5","walk","10.467539999999985;51.78544;0"
"97e5ada6-f6fd-424e-bb78-5ab7a0a9577a","7ded9578-7095-44be-8294-155d061ab54b","7ded9578-7095-44be-8294-155d061ab54b","5","5","walk","10.467539999999985;51.78544;0"
"97f8dd06-f164-4175-b153-ff017653fd55","09a53a32-3574-4aa4-962b-7a9ea851b01e","09a53a32-3574-4aa4-962b-7a9ea851b01e","5","5","walk","10.467539999999985;51.78544;0"
"97fe604c-b4c0-439b-8b57-fefe5ac3be9e","765cf32b-af35-4764-9a01-5e4bb0d7d2fd","765cf32b-af35-4764-9a01-5e4bb0d7d2fd","5","5","walk","10.467539999999985;51.78544;0"
"97ff0ba1-4801-4b88-9039-bdca70f8c619","59ecb25a-4b5e-4d54-8052-773270d2d13c","59ecb25a-4b5e-4d54-8052-773270d2d13c","5","5","walk","10.467539999999985;51.78544;0"
"980ba946-3178-40d7-847c-cd22fc7e69e4","0f7f125a-0071-4679-b0fb-a65582c93a6c","0f7f125a-0071-4679-b0fb-a65582c93a6c","5","5","walk","10.467539999999985;51.78544;0"
"980e097c-0429-476e-8a06-1b46dc0d9e92","10317436-e381-4a0f-8914-cd231234a7cb","10317436-e381-4a0f-8914-cd231234a7cb","5","5","walk","10.467539999999985;51.78544;0"
"982f9a69-ccc4-466d-98f6-f08e8e21886a","dccd0e7b-d49d-4e71-9631-49a49a4b7e87","dccd0e7b-d49d-4e71-9631-49a49a4b7e87","5","5","walk","10.467539999999985;51.78544;0"
"9848c4fd-1455-46c4-a871-9c7daca33df1","d042106f-b2dd-4bce-9076-3087e6c5d99a","d042106f-b2dd-4bce-9076-3087e6c5d99a","5","5","walk","10.467539999999985;51.78544;0"
"9854704e-1b1f-4cdf-9e91-61fd4bbc8302","a1ff6de4-18f9-4b28-8133-ba877483768e","a1ff6de4-18f9-4b28-8133-ba877483768e","5","5","walk","10.467539999999985;51.78544;0"
"9868ec56-d703-46ce-bb5a-ab22609e2334","4444a5f2-0eef-4df5-9fbc-bb8aca184b71","4444a5f2-0eef-4df5-9fbc-bb8aca184b71","5","5","walk","10.467539999999985;51.78544;0"
"9874478f-f47c-4131-b8ef-e3a5d6942e0c","1f5980d8-4bc5-4e1f-8725-ce1a56c9c97d","1f5980d8-4bc5-4e1f-8725-ce1a56c9c97d","5","5","walk","10.467539999999985;51.78544;0"
"98850112-443d-4e87-97b3-2f748be99cfb","e8f572d0-4df1-4918-9340-9c483909f999","e8f572d0-4df1-4918-9340-9c483909f999","5","5","walk","10.467539999999985;51.78544;0"
"9899c852-669f-471d-8ba0-1d89b5c384ee","1b9be2c4-cd74-4ab8-96e2-030b19ca3b06","1b9be2c4-cd74-4ab8-96e2-030b19ca3b06","5","5","walk","10.467539999999985;51.78544;0"
"98a0e0a7-024b-413c-b087-a387b742b208","d68cbd57-f23e-44e7-9618-0bbee7e10294","d68cbd57-f23e-44e7-9618-0bbee7e10294","5","5","walk","10.467539999999985;51.78544;0"
"98bc5752-5ea7-4ea2-ba1b-3d7ff6ee563b","36a36167-bd2f-4844-ac9c-4734f8a9b326","36a36167-bd2f-4844-ac9c-4734f8a9b326","5","5","walk","10.467539999999985;51.78544;0"
"98c27465-3464-4a08-90f4-70eabc19aec6","ea9e0935-b8df-4808-85ec-a73a2b9a4d17","ea9e0935-b8df-4808-85ec-a73a2b9a4d17","5","5","walk","10.467539999999985;51.78544;0"
"98cc5662-7395-4626-8efa-40c6dc37275e","b13a6408-4b2c-41b7-b8a0-7bd188e38754","b13a6408-4b2c-41b7-b8a0-7bd188e38754","5","5","walk","10.467539999999985;51.78544;0"
"98cfbe73-51b7-44a9-a1e0-b999336ce586","f3a83e04-181f-41fa-813f-854dd9d1a5c9","f3a83e04-181f-41fa-813f-854dd9d1a5c9","5","5","walk","10.467539999999985;51.78544;0"
"98d64db6-2939-4ca5-963a-5831e0f88742","7b06efbc-f189-4108-a0d4-9ba98add822e","7b06efbc-f189-4108-a0d4-9ba98add822e","5","5","walk","10.467539999999985;51.78544;0"
"98ef6d07-8975-41ad-af21-c8b63b0cde86","115a7e02-8e09-42e8-b7a8-32c758f0028b","115a7e02-8e09-42e8-b7a8-32c758f0028b","5","5","walk","10.467539999999985;51.78544;0"
"991c7d19-5d2c-41e7-8410-9dd26650f5c3","8b7e90d1-6159-4358-8d85-fe2b21002b48","8b7e90d1-6159-4358-8d85-fe2b21002b48","5","5","walk","10.467539999999985;51.78544;0"
"9923b6a3-a17e-4c33-b228-6da208f16169","d80b0d9d-dd4a-4f65-8e35-54e64fd29755","d80b0d9d-dd4a-4f65-8e35-54e64fd29755","5","5","walk","10.467539999999985;51.78544;0"
"9931f109-ae3c-43a7-8a7a-baf36b03fe4a","9e6646e4-9773-4770-9439-35956070c751","9e6646e4-9773-4770-9439-35956070c751","5","5","walk","10.467539999999985;51.78544;0"
"9939f4da-b471-48bb-be22-af4d30079b66","d98a2f28-4e55-4042-8824-05b5a677c99f","d98a2f28-4e55-4042-8824-05b5a677c99f","5","5","walk","10.467539999999985;51.78544;0"
"993da6a9-091c-49bc-9dd4-0c0f54cfc1be","9c16f566-cf02-4c1f-b4d0-e2c6314c99ae","9c16f566-cf02-4c1f-b4d0-e2c6314c99ae","5","5","walk","10.467539999999985;51.78544;0"
"994b8ad3-cdfb-43eb-b6c9-4ce947ced808","f8d298d5-dc19-43db-9066-cd1405c3abae","f8d298d5-dc19-43db-9066-cd1405c3abae","5","5","walk","10.467539999999985;51.78544;0"
"99565e22-e629-419b-9759-85d6471fa225","89fbd621-5594-4259-9b6d-cf57621e3c12","89fbd621-5594-4259-9b6d-cf57621e3c12","5","5","walk","10.467539999999985;51.78544;0"
"99640781-5737-480c-bedc-d0acee3468be","0edc0176-fce9-426d-b1ae-7d88991a7dc2","0edc0176-fce9-426d-b1ae-7d88991a7dc2","5","5","walk","10.467539999999985;51.78544;0"
"996cc814-ba3d-4ffb-9bdd-787e81516a6a","93b1d080-00a5-402d-b1ef-7dde4c44b873","93b1d080-00a5-402d-b1ef-7dde4c44b873","5","5","walk","10.467539999999985;51.78544;0"
"996eff8c-2e1b-4cb0-a894-0a655dde4c89","1c511fdb-0d41-4fcf-9adc-f26a958ee444","1c511fdb-0d41-4fcf-9adc-f26a958ee444","5","5","walk","10.467539999999985;51.78544;0"
"9985d0f1-ae77-449b-94b6-bf1d2026d748","a7e0fba6-c5e3-4690-a716-792103598622","a7e0fba6-c5e3-4690-a716-792103598622","5","5","walk","10.467539999999985;51.78544;0"
"998c953e-3a6d-4f88-9f95-a301989c940b","b072e6f5-c857-4d7b-bf9c-21b922258260","b072e6f5-c857-4d7b-bf9c-21b922258260","5","5","walk","10.467539999999985;51.78544;0"
"99aa4fbc-091c-4146-99e7-08b54775a825","d336b54c-4157-45ac-94ea-32db312c8fbd","d336b54c-4157-45ac-94ea-32db312c8fbd","5","5","walk","10.467539999999985;51.78544;0"
"99b32c55-bf8d-4b48-a407-aa831b9e3a93","0207d264-f3dc-42eb-8b1b-c6af06be0371","0207d264-f3dc-42eb-8b1b-c6af06be0371","5","5","walk","10.467539999999985;51.78544;0"
"99b44f6f-d537-461d-82f8-5c6e8e74d758","46bd422d-faec-4d70-9063-cb2e12acd079","46bd422d-faec-4d70-9063-cb2e12acd079","5","5","walk","10.467539999999985;51.78544;0"
"99ee0fd7-e962-42f2-82c6-05359273c05f","513f0768-d039-41b7-bb7e-7b0a5652d6b0","513f0768-d039-41b7-bb7e-7b0a5652d6b0","5","5","walk","10.467539999999985;51.78544;0"
"99f28f06-67ba-4ab5-a3dd-ff014cbc86ad","8606ece8-3f9d-4284-9254-34f4ada4eecc","8606ece8-3f9d-4284-9254-34f4ada4eecc","5","5","walk","10.467539999999985;51.78544;0"
"9a026097-9385-494f-8815-693260814e74","79400b8e-6dee-4435-ad8f-8ea277dd04b0","79400b8e-6dee-4435-ad8f-8ea277dd04b0","5","5","walk","10.467539999999985;51.78544;0"
"9a349326-1c68-45c0-a9bf-d2cfbe7e6ec5","c36821de-ddd2-42df-b418-264b45c64bc8","c36821de-ddd2-42df-b418-264b45c64bc8","5","5","walk","10.467539999999985;51.78544;0"
"9a37ae9a-a517-4c34-9d90-ca42a87c65fa","4ed50956-b81f-4092-9355-4d066f6958d5","4ed50956-b81f-4092-9355-4d066f6958d5","5","5","walk","10.467539999999985;51.78544;0"
"9a3e1617-7de0-414e-ae50-e9a0486d0f6a","9073071e-f250-4492-86cd-96b36a3d9260","9073071e-f250-4492-86cd-96b36a3d9260","5","5","walk","10.467539999999985;51.78544;0"
"9a434143-4665-4d88-8daf-62ac6435f257","16db2cad-44d5-49c9-979f-34507b0ed6a5","16db2cad-44d5-49c9-979f-34507b0ed6a5","5","5","walk","10.467539999999985;51.78544;0"
"9a471f92-d222-472f-a3a1-8c6d38c9bc44","0989fef3-b80d-4c69-87f0-3130767aa23c","0989fef3-b80d-4c69-87f0-3130767aa23c","5","5","walk","10.467539999999985;51.78544;0"
"9a79dded-5ed7-478d-bdcb-bbd34480d045","8b7e90d1-6159-4358-8d85-fe2b21002b48","8b7e90d1-6159-4358-8d85-fe2b21002b48","5","5","walk","10.467539999999985;51.78544;0"
"9a7ce8b9-f311-4cd8-87f9-1fc21f2b7d89","cc7e6e51-93c4-437e-9b6b-ec83b546cfcc","cc7e6e51-93c4-437e-9b6b-ec83b546cfcc","5","5","walk","10.467539999999985;51.78544;0"
"9a93b7d5-d107-4138-80d0-d6d7ebd57a9e","36ea30c0-c178-495b-a534-45de75f972ba","36ea30c0-c178-495b-a534-45de75f972ba","5","5","walk","10.467539999999985;51.78544;0"
"9aaa5ca3-7f3a-4a1f-a5cc-b1af4b6c5fdc","5e6311d1-2c43-4737-8635-5df5487eec2a","5e6311d1-2c43-4737-8635-5df5487eec2a","5","5","walk","10.467539999999985;51.78544;0"
"9aae6e5c-774b-4bed-96a5-bd81550b1856","4d90af59-0bcb-416a-b950-7a962972ec67","4d90af59-0bcb-416a-b950-7a962972ec67","5","5","walk","10.467539999999985;51.78544;0"
"9ac69cff-081c-48a1-9460-708d2639f9f2","c2f106d6-0b04-4ba5-a681-077c96e03d94","c2f106d6-0b04-4ba5-a681-077c96e03d94","5","5","walk","10.467539999999985;51.78544;0"
"9ad44ace-6dfd-4436-a150-c099705f665a","9ae12671-c13d-4f2b-8974-7fd39f494239","9ae12671-c13d-4f2b-8974-7fd39f494239","5","5","walk","10.467539999999985;51.78544;0"
"9ad57bad-633c-4d98-9a35-f0b522fde78e","16bbea31-db5b-46d1-91bc-71f8aa7f99e2","16bbea31-db5b-46d1-91bc-71f8aa7f99e2","5","5","walk","10.467539999999985;51.78544;0"
"9ae416c5-f622-4c7a-a282-3f7faccfd668","a644225d-d67a-4139-9580-ecbaa18b1c9b","a644225d-d67a-4139-9580-ecbaa18b1c9b","5","5","walk","10.467539999999985;51.78544;0"
"9ae86f47-0d1c-4753-9b4e-7c402d372746","2722932c-5f9b-49a6-ba89-83d4fcaf21e1","2722932c-5f9b-49a6-ba89-83d4fcaf21e1","5","5","walk","10.467539999999985;51.78544;0"
"9af1f27a-1e48-4498-afed-6989ab21919a","3a3bca86-0693-4e37-94ab-72963d2fa646","3a3bca86-0693-4e37-94ab-72963d2fa646","5","5","walk","10.467539999999985;51.78544;0"
"9b188b0b-1b48-4fb5-ab27-ca39b4b529c5","07f91dbd-dcbd-498a-92e9-8bcaea3ae7ca","07f91dbd-dcbd-498a-92e9-8bcaea3ae7ca","5","5","walk","10.467539999999985;51.78544;0"
"9b215453-dd5f-40cf-8fb1-aa3826dd548d","d5260ade-c6ea-45aa-9a28-eac9b3a6dc9e","d5260ade-c6ea-45aa-9a28-eac9b3a6dc9e","5","5","walk","10.467539999999985;51.78544;0"
"9b4ac133-7e84-4575-9c85-36fc5f93c96c","5e6311d1-2c43-4737-8635-5df5487eec2a","5e6311d1-2c43-4737-8635-5df5487eec2a","5","5","walk","10.467539999999985;51.78544;0"
"9b6bb1c2-3aec-4a82-9c98-868f71e0ac16","bc87cd36-6550-4cfe-acf0-a6b922526ef9","bc87cd36-6550-4cfe-acf0-a6b922526ef9","5","5","walk","10.467539999999985;51.78544;0"
"9b7e96e7-65a5-4ffc-a134-8607c3e7fe8a","2a9c06a7-3453-4925-84df-48ede93fe097","2a9c06a7-3453-4925-84df-48ede93fe097","5","5","walk","10.467539999999985;51.78544;0"
"9b8232ed-2441-4d1c-8b0e-a4757ddb1dbf","59ecb25a-4b5e-4d54-8052-773270d2d13c","59ecb25a-4b5e-4d54-8052-773270d2d13c","5","5","walk","10.467539999999985;51.78544;0"
"9b8e452f-c0eb-493a-8a31-46152a4213e8","dce5fdab-f12d-4ed7-a9bc-78034c1274fc","dce5fdab-f12d-4ed7-a9bc-78034c1274fc","5","5","walk","10.467539999999985;51.78544;0"
"9b96ae3e-ea4e-42df-a3f3-6fda412329b6","97347763-bd15-40f5-afc3-7afca21e7c92","97347763-bd15-40f5-afc3-7afca21e7c92","5","5","walk","10.467539999999985;51.78544;0"
"9b9965ae-4c4f-4d87-b732-0ad9c0ba217f","351616bb-5b57-421b-9c5e-2f01627c548b","351616bb-5b57-421b-9c5e-2f01627c548b","5","5","walk","10.467539999999985;51.78544;0"
"9b9e7580-6413-4e69-ab8c-92b0af79ab08","7670166d-8d6c-4931-9501-b6f98d78b137","7670166d-8d6c-4931-9501-b6f98d78b137","5","5","walk","10.467539999999985;51.78544;0"
"9ba21951-d2f9-4f03-b11d-91ac6a02592a","86e76f05-c2d7-4536-bd47-9fc6ffe731ce","86e76f05-c2d7-4536-bd47-9fc6ffe731ce","5","5","walk","10.467539999999985;51.78544;0"
"9ba82eaf-6212-4778-975a-5160aae55e15","a7c67540-2329-43f4-946a-e95dc4987327","a7c67540-2329-43f4-946a-e95dc4987327","5","5","walk","10.467539999999985;51.78544;0"
"9bd0c2c1-80ab-44b1-8316-6c1d3b2cd2c0","b69b22e4-fbc2-4d42-ad3f-48c5ab80351a","b69b22e4-fbc2-4d42-ad3f-48c5ab80351a","5","5","walk","10.467539999999985;51.78544;0"
"9bde5186-3c2d-4188-9aba-d199a5bbb1d5","04d2775a-3df1-4b04-b1bd-f32a58dfc192","04d2775a-3df1-4b04-b1bd-f32a58dfc192","5","5","walk","10.467539999999985;51.78544;0"
"9be81a38-388f-4b16-8421-89cbe8fa0ec7","f93b5405-bbc3-407e-af2b-a30134b0de86","f93b5405-bbc3-407e-af2b-a30134b0de86","5","5","walk","10.467539999999985;51.78544;0"
"9be94ae7-49f2-4d16-81c0-1d8f0a1e2b98","4a5bab4f-207b-45f3-b7ee-5c3d48e502eb","4a5bab4f-207b-45f3-b7ee-5c3d48e502eb","5","5","walk","10.467539999999985;51.78544;0"
"9c08d912-a7ec-46e4-b3c7-cbb70c876bba","f0380a1a-5dbe-4261-869e-aff2586ccd1a","f0380a1a-5dbe-4261-869e-aff2586ccd1a","5","5","walk","10.467539999999985;51.78544;0"
"9c09932b-9605-4ad1-85a8-60be9261bf1b","b33567e3-15d9-4e23-be1b-99a7898ed333","b33567e3-15d9-4e23-be1b-99a7898ed333","5","5","walk","10.467539999999985;51.78544;0"
"9c1837a3-cc5d-4aa0-86a0-e228f1e1e106","c06f37c2-8a79-43ab-a763-ed4e73aabc87","c06f37c2-8a79-43ab-a763-ed4e73aabc87","5","5","walk","10.467539999999985;51.78544;0"
"9c231096-dba8-49c6-bc51-c76f1290945a","2969587d-5579-459f-8def-1e4cdca95a71","2969587d-5579-459f-8def-1e4cdca95a71","5","5","walk","10.467539999999985;51.78544;0"
"9c235f47-f939-489d-9932-dd9be48780a7","47beb885-aaca-40c5-86a9-109dd40061f7","47beb885-aaca-40c5-86a9-109dd40061f7","5","5","walk","10.467539999999985;51.78544;0"
"9c2b8e44-b0fc-4396-a857-5d72d57b7aa4","e8f572d0-4df1-4918-9340-9c483909f999","e8f572d0-4df1-4918-9340-9c483909f999","5","5","walk","10.467539999999985;51.78544;0"
"9c2cd49b-3050-401e-b437-07f21e84c673","262523ab-7c1e-4616-b0df-c732587ec4e8","262523ab-7c1e-4616-b0df-c732587ec4e8","5","5","walk","10.467539999999985;51.78544;0"
"9c5d37b9-d750-4dc7-ac97-e1e3e696301f","0e528f51-b63c-4791-a81f-24be9b135ee1","0e528f51-b63c-4791-a81f-24be9b135ee1","5","5","walk","10.467539999999985;51.78544;0"
"9c63eb23-9399-4ff4-b4fe-2866e3084fc5","1849af12-4be7-446c-a36d-a76f378973d5","1849af12-4be7-446c-a36d-a76f378973d5","5","5","walk","10.467539999999985;51.78544;0"
"9c66a652-fc91-4708-94bd-69494d84a30f","a08ce1e4-1d3f-4806-92f0-cb5303413938","a08ce1e4-1d3f-4806-92f0-cb5303413938","5","5","walk","10.467539999999985;51.78544;0"
